gene	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
ENSG00000121895_TMEM156	991	1.00362380463975e-09	0.0316204440007999	3.06365481731356e-08	0.965240263105198	0.00313926125383036
ENSG00000125089_SH3TC1	1134	0.802031233883369	0.0536684687599173	0.129910532053937	0.00868734972075761	0.00570241558201925
ENSG00000128039_ILMN_17863	942	0.846687013115587	0.034336975389012	0.110395034352426	0.00447290825344648	0.00410806888952838
ENSG00000132465_IGJ	776	0.897617857075106	0.0253813131910286	0.0720703751395472	0.00203498819287909	0.00289546640143946
ENSG00000138785_INTS12	757	0.781503606785282	0.101973420804794	0.0930513033600453	0.0121303297055283	0.0113413393443505
ENSG00000145214_DGKQ	600	0.161368021399258	0.0458720808074913	0.608498020553529	0.172966411815049	0.0112954654246729
ENSG00000145247_OCIAD2	413	0.647067699192456	0.00520750296640562	0.338861723850489	0.00272096578847541	0.00614210820217458
ENSG00000145348_ILMN_16160	753	0.00634589778500645	0.000830823699198579	0.860294414334571	0.112612371630034	0.0199164925511905
ENSG00000145439_CBR4	911	0.855099180359547	0.0329531611626735	0.10354707326038	0.00398600368976311	0.00441458152763612
ENSG00000157426_ILMN_5103	969	0.779554773028367	0.0480582083336494	0.156675236239904	0.00965269922920833	0.00605908316887108
ENSG00000163110_PDLIM5	933	0.74629890646526	0.0171604370971747	0.224581882546398	0.00515724632942374	0.00680152756174335
ENSG00000163743_RCHY1	896	0.765371455204578	0.0376256861026627	0.181292571006294	0.00890554405516763	0.006804743631297
ENSG00000164111_ANXA5	835	0.0850419459126263	0.743388196676614	0.00949665374621459	0.0829351936483158	0.0791380100162288
ENSG00000164306_CCDC111	1069	0.707511827164275	0.0238707881174942	0.254005412003656	0.00856385720315724	0.0060481155114169
ENSG00000168993_ILMN_30247	582	0.754824577317542	0.170090345494799	0.0492375868850581	0.0110803116201185	0.0147671786824823
ENSG00000170871_KIAA0232	1437	0.813403765656038	0.0519426842054006	0.121743836590142	0.00776922929980978	0.00514048424860968
ENSG00000171234_UGT2B7	678	0.744463934377436	0.0335513210080839	0.201293661764249	0.00906022333096318	0.0116308595192679
ENSG00000174130_TLR6	1043	2.28675325979399e-08	0.720470686296204	6.65197196741418e-09	0.209508813102671	0.0700204710816194
ENSG00000174137_FAM53A	685	0.0119642789457051	0.00338804228924812	0.0483511973325736	0.012768555152186	0.923527926280287
ENSG00000174780_SRP72	1001	0.779843718313094	0.0511731065632484	0.152082715036917	0.0099726935348121	0.00692776655192917
ENSG00000179979_CRIPAK	670	0.663664274998005	0.186144744973345	0.0986880269367114	0.0276561991640356	0.0238467539279032
ENSG00000197888_UGT2B17	630	0.720059750764637	0.0271685653964352	0.232447035423028	0.00875889041093348	0.011565758004967
ENSG00000198498_ILMN_19458	786	0.820327592302496	0.0179496622758219	0.155241852970885	0.00339377391362551	0.00308711853717103
ENSG00000213759_UGT2B11	688	0.775029260827414	0.0352561956621236	0.168583420320979	0.00765540900105589	0.0134757141884274
ENSG00000013561_RNF14	1017	0.520180954500918	0.0795924232201769	0.328580341930246	0.0502543927416751	0.0213918876069842
ENSG00000037474_NSUN2	1277	0.270984893958728	0.209045405803305	0.280847496052683	0.21663120479709	0.0224909993881948
ENSG00000047188_YTHDC2	1083	0.779578530520935	0.02648957156237	0.183735478246748	0.00623925491589572	0.00395716475405164
ENSG00000063438_AHRR	444	0.00434328709435681	0.780135210390437	0.000649060730752141	0.116485001762915	0.0983874400215385
ENSG00000082196_AMACR	870	0.0446272287400979	0.00180172143261808	0.906252902114174	0.0365771297328725	0.010741017980238
ENSG00000112992_NNT	571	0.323821602078181	0.00739457717888163	0.638220399154843	0.0145579759329798	0.0160054456551145
ENSG00000113196_HAND1	1046	0.824807905745447	0.0329036283466308	0.132692174252114	0.00528911199792866	0.00430717965787936
ENSG00000113318_MSH3	1014	0.73279726338412	0.0210211095195155	0.233573603882808	0.0066944065857345	0.00591361662782169
ENSG00000113384_GOLPH3	1124	0.692840679668706	0.178871775132061	0.0876259550342868	0.0226044744193828	0.018057115745563
ENSG00000113621_TXNDC15	822	0.0695235670891752	0.781545326988321	0.00724828843917596	0.0814209709998599	0.0602618464834676
ENSG00000120314_WDR55	712	0.0580964092560547	0.00187871925783125	0.901312348067073	0.0291370255971199	0.00957549782192067
ENSG00000123219_CENPK	832	0.135745545564937	0.00353363389789871	0.8251863993279	0.0214666122429265	0.0140678089663376
ENSG00000145495_MARCH6	1375	0.146854120850349	0.531061764708097	0.0607072805014419	0.219491044761531	0.0418857891785809
ENSG00000145839_IL9	954	0.0664269182380686	0.746627287813831	0.00592172379547388	0.0664445910178562	0.114579479134771
ENSG00000146066_HIGD2A	778	0.688545537921827	0.128730582581528	0.14263960339652	0.0266544930094274	0.0134297830906972
ENSG00000150753_CCT5	1343	0.00640594286860944	0.0231648511118617	0.20929681076978	0.756844400654714	0.00428799459503519
ENSG00000155542_C5orf35	1030	0.439234892907575	0.0516803985803233	0.381806647147345	0.0448409513178934	0.0824371100468631
ENSG00000161011_SQSTM1	948	0.000504654516192382	4.96721617088549e-05	0.900993573257829	0.0886732647787359	0.009778835285533
ENSG00000164219_PGGT1B	1023	0.287077485832217	0.0116622073125431	0.659690613809574	0.0267844207960469	0.0147852722496186
ENSG00000164253_WDR41	1024	0.0893373533318064	0.0083475372377049	0.806560188680845	0.0753432627555234	0.0204116579941201
ENSG00000164307_ILMN_10385	868	0.013501806253889	0.00787533091339829	0.272653224015523	0.158485635221373	0.547484003595817
ENSG00000164308_ILMN_22173	810	4.63949889327112e-08	2.71178438755775e-08	0.593339768067909	0.346746833821592	0.0599133245976678
ENSG00000164338_UTP15	1099	0.708302454662775	0.0226455254380954	0.255396787845942	0.00815993518823297	0.00549529686495514
ENSG00000164346_ILMN_8436	1040	0.33014386022289	0.0160192467936983	0.612691679995394	0.0297176099858402	0.0114276030021778
ENSG00000169045_HNRPH1	963	0.758601429399796	0.0771373720030737	0.140590018019186	0.0142863231383193	0.00938485743962444
ENSG00000169131_ZNF354A	952	0.776266668438503	0.0404658197793031	0.168695060607059	0.00878808015741223	0.00578437101772304
ENSG00000171421_MRPL36	1192	0.000286599702445126	0.109352997182916	0.00230015174787131	0.877619526994834	0.0104407243719337
ENSG00000205464_ILMN_15537	818	0.101343403804	0.00440712619979439	0.823566626612262	0.0357795841289804	0.034903259254964
ENSG00000205550_ILMN_31744	395	0.928353600798774	0.0162569680883001	0.0526601677681516	0.000920355519818528	0.00180890782495604
ENSG00000009844_VTA1	711	0.0415870736133476	0.813196275435676	0.00322238304363293	0.0629316197930837	0.0790626481142599
ENSG00000010017_RANBP9	1019	0.709860403809426	0.074501519910133	0.186573755061023	0.0195718622028202	0.00949245901659812
ENSG00000030110_BAK1	1755	7.31768722412635e-43	0.713905101710819	2.36120295060397e-43	0.230300434352888	0.0557944639362999
ENSG00000031691_CENPQ	703	0.0780319069276679	0.00307414431657322	0.87341356482596	0.0343979106173801	0.0110824733124183
ENSG00000047932_GOPC	813	0.838736298367251	0.0729628263034034	0.0750887313611733	0.00652538544857749	0.00668675851959513
ENSG00000048544_MRPS10	923	0.0412163457903974	0.00175236571261745	0.889160251497316	0.0377736891807095	0.0300973478189601
ENSG00000051620_HEBP2	982	0.00031435706657226	0.823390281055678	3.93519893434959e-05	0.103000761566226	0.0732552483221811
ENSG00000071242_RPS6KA2	1429	0.672526916172373	0.0530607444764791	0.24756773421359	0.0195251750617302	0.00731943007582779
ENSG00000111801_BTN3A3	1012	0.00238464583940927	0.000337710817850903	0.856807904324724	0.12132100724808	0.0191487317699358
ENSG00000111850_C6orf162	896	0.219800874219593	0.0118250003051265	0.712597739665041	0.0383193718038492	0.0174570140063901
ENSG00000112096_SOD2	1164	0.641295895208902	0.0841877087904592	0.233624315967141	0.0306593786682895	0.010232701365208
ENSG00000112242_E2F3	1148	0.501322620271347	0.358392763758403	0.0622666906362951	0.0444805748097301	0.0335373505242253
ENSG00000112297_AIM1	1044	0.0140432811886164	0.0906024745615765	0.118893178096267	0.767048941213735	0.00941212493980494
ENSG00000112584_FAM120B	664	0.672363691446273	0.0268929745637566	0.282310282215121	0.0112846023325895	0.00714844944225983
ENSG00000124532_MRS2L	1284	0.781480714922844	0.084583345872383	0.113380233095146	0.0122633853903871	0.00829232071923959
ENSG00000124587_PEX6	804	4.49378860599072e-07	1.1135931777881e-06	0.286480503884179	0.709915716795291	0.00360221634849236
ENSG00000124588_NQO2	1230	0.814543365179587	0.04046084177331	0.134047478460179	0.00665425113861432	0.0042940634483097
ENSG00000124596_C6orf130	1170	0.805103100656648	0.0729494352603463	0.105824431814449	0.00958208507015852	0.00654094719839877
ENSG00000124688_MAD2L1BP	893	0.00197714682155374	0.00492380534506236	0.282589555935037	0.703742671918358	0.00676681997998891
ENSG00000124762_CDKN1A	1052	0.0364883076663773	0.00173882068372394	0.89172909183006	0.0424670493105128	0.0275767305093262
ENSG00000130023_C6orf70	1040	0.165056514131742	0.00871242184923562	0.767770082695003	0.0405083900304971	0.0179525912935222
ENSG00000130340_SNX9	955	0.875909651285324	0.0241538453635209	0.0946589482896465	0.0026076193742965	0.00266993568721212
ENSG00000130348_QRSL1	1095	0.00750063586143929	0.0484015781659444	0.125774554285602	0.811616071628355	0.00670716005865941
ENSG00000135541_AHI1	768	0.540096511647907	0.0197971687408058	0.411941043802131	0.0150865677060751	0.0130787081030808
ENSG00000145979_TBC1D7	1013	0.789428001932798	0.0806888337388755	0.110849514891006	0.0113224139376339	0.00771123549968661
ENSG00000145996_CDKAL1	1117	0.49776865262151	0.355589821288643	0.0668755755504713	0.0477417233427395	0.0320242271966359
ENSG00000146085_MUT	699	0.0681285453011509	0.00267503445217099	0.827331846416714	0.0324153364388644	0.0694492373910996
ENSG00000146223_RPL7L1	792	0.222855809183467	0.552389987081821	0.0481387148168218	0.119263495658094	0.0573519932597958
ENSG00000146243_IRAK1BP1	866	0.818184289656081	0.0255388257976804	0.147762678381137	0.00460836226033957	0.00390584390476163
ENSG00000146281_ACY1L2	935	0.0710676252106926	0.0124359002564933	0.713238657040788	0.124728860789873	0.0785289567021532
ENSG00000146453_PNLDC1	1151	0.791896952631762	0.103060991261063	0.0843884694975042	0.0109730101492874	0.00968057646038346
ENSG00000164414_SLC35A1	893	0.410339731004672	0.0217997971974986	0.531889858975257	0.0282495745169588	0.0077210383056141
ENSG00000164484_KIAA1913	1104	0.00907967317343366	0.00032302101532795	0.94523048483286	0.0336160357107273	0.0117507852676507
ENSG00000168405_CMAH	1271	0.129953685858929	0.016896796705662	0.743763630638317	0.0966927044437131	0.0126931823533795
ENSG00000180992_MRPL14	910	0.122261690347344	0.304845739103357	0.155563628451148	0.387850888707959	0.0294780533901912
ENSG00000186470_BTN3A2	1028	0.000224844451125213	3.72982422983365e-05	0.841795546530876	0.139622637010037	0.0183196737656631
ENSG00000188820_FAM26F	862	0.015728985302162	0.0665112273253173	0.0118815125550396	0.0493853992322436	0.856492875585238
ENSG00000196126_HLA-DRB1	2170	2.85830729498122e-54	4.8102545873967e-06	5.94204873955279e-49	0.999989297502668	5.89224274664569e-06
ENSG00000196306_ILMN_5683	2059	4.08738922471598e-14	1.92842800564654e-06	2.11906849510499e-08	0.999775136656464	0.00022291372480326
ENSG00000197498_BXDC1	807	0.107404248647739	0.71033448699843	0.0143155029094858	0.0946044348634974	0.0733413265808472
ENSG00000198502_HLA-DRB5	2217	7.71048430771254e-53	0.000129759989688121	5.9401249999747e-49	0.999665351751145	0.000204888259166281
ENSG00000204261_PSMB9	2192	5.13870998325624e-54	8.64795164384938e-06	5.94205579036187e-49	0.999990489114931	8.62933427102595e-07
ENSG00000005075_POLR2J	529	0.709127602358114	0.168384648830866	0.0755661542430218	0.0179144212073675	0.0290071733606314
ENSG00000064419_TNPO3	739	4.89884511210533e-05	0.000231749521499857	0.00349242436699162	0.0155409157495678	0.98068592191082
ENSG00000105778_KIAA0241	1038	0.724048228039998	0.0196939580249361	0.24518115154711	0.00666446304968386	0.00441219933827159
ENSG00000105829_BET1	726	0.775092037252216	0.0188949399249703	0.197438104974309	0.00480931588138144	0.00376560196712272
ENSG00000105928_DFNA5	1355	0.65018970689495	0.0489688692370034	0.27050984970878	0.0203634110479671	0.00996816311129886
ENSG00000105971_CAV2	688	0.032141761767601	0.0090143330446806	0.737071749908644	0.206700735870266	0.015071419408809
ENSG00000106121_ILMN_22269	1048	0.000189914606999155	8.07808246371997e-06	0.946562058542459	0.0402493488101357	0.012990599957942
ENSG00000106153_CHCHD2	599	0.00131565330685559	2.34871985361832e-05	0.962338292718115	0.0171606151387738	0.0191619516377195
ENSG00000106392_C1GALT1	1121	0.247861621326469	0.605363342004489	0.0280505410183047	0.0684588046725568	0.0502656909781812
ENSG00000106591_MRPL32	986	0.642987620301492	0.0741499789228272	0.242816497200091	0.0279897865016987	0.012056117073891
ENSG00000106610_ILMN_35010	714	0.828000696411975	0.036802822731654	0.125040559371259	0.00555317705061732	0.00460274443449423
ENSG00000126870_WDR60	665	0.369259842004619	0.358701828531151	0.120026135432128	0.116558850595234	0.0354533434368677
ENSG00000127952_STYXL1	403	0.505307601142295	0.337241966153771	0.0680084433768159	0.0453446938242178	0.0440972955028996
ENSG00000128534_LSM8	652	0.279997473807368	0.0811996935600355	0.483055106116145	0.140071039295891	0.0156766872205612
ENSG00000128578_FAM40B	750	0.139261894960998	0.65905368292919	0.0223752188944573	0.105816711162499	0.0734924920528561
ENSG00000128604_IRF5	738	1.8919659155634e-08	8.95008693181043e-08	0.0779357845760819	0.368127148317138	0.553936958686252
ENSG00000136240_KDELR2	796	0.257837909250165	0.625184950490945	0.0191678898709112	0.0464253980716897	0.0513838523162893
ENSG00000146535_GNA12	1095	0.000416378477255317	0.169074238417093	0.000136702586879947	0.0547336801140917	0.77563900040468
ENSG00000154710_RABGEF1	522	0.902230123185527	0.0343063126348394	0.0576334237647177	0.00218780550425887	0.00364233491065714
ENSG00000158604_TMED4	775	0.859748433619887	0.0421546360405662	0.0888666009362615	0.00435237245740798	0.00487795694587691
ENSG00000160916_ATP5J2	592	0.00138396354453295	0.832447821987434	0.000142823137698953	0.0858272742123123	0.080198117118022
ENSG00000161036_ILMN_12314	529	0.741237911748984	0.17599001037303	0.0523143760593892	0.0124027986978866	0.0180549031207109
ENSG00000168090_COPS6	558	0.00140782703679972	0.848472717564198	0.000113193958713308	0.0681381498670939	0.081868111573195
ENSG00000169193_CCDC126	1085	0.101038989664137	0.0126911679237598	0.775996542951349	0.0974575020233301	0.0128157974374235
ENSG00000170356_ILMN_115008	687	0.869119863757773	0.0167554057678416	0.107790355339545	0.00207378550837098	0.00426058962646875
ENSG00000174353_ILMN_28376	324	0.557379543176181	0.370989600608782	0.0215326012248403	0.0142962114403872	0.0358020435498096
ENSG00000178381_ZFAND2A	603	2.20656065824707e-09	0.525893402484471	1.78225551122362e-09	0.424718637972488	0.0493879555542231
ENSG00000188191_PRKAR1B	475	3.5131932280335e-09	0.837305393432538	4.11378940771456e-10	0.0979799368791524	0.0647146657637388
ENSG00000188372_ZP3	550	1.65327180487467e-05	1.10910092409429e-05	0.587815015520246	0.39431912135051	0.0178382394019534
ENSG00000188707_C7orf29	851	0.791718440441784	0.0498223583010681	0.142110998397672	0.00893554574706529	0.00741265711241085
ENSG00000189077_TMEM120A	403	0.276269272566026	0.184381933811049	0.303241565669374	0.202349467020777	0.0337577609327733
ENSG00000196313_ILMN_19309	490	0.833015483458796	0.10991385955977	0.0411379804954521	0.0054175162515891	0.0105151602343932
ENSG00000196511_TPK1	665	0.850436475939147	0.0165471752374953	0.127967661725283	0.00248734046639015	0.00256134663168528
ENSG00000196937_FAM3C	726	0.853557160770503	0.0238022370347612	0.11515886851026	0.00320703769281402	0.00427469599166191
ENSG00000197448_GSTK1	731	0.919671614043768	0.016070605240843	0.0617038611576571	0.00107675378031036	0.00147716577742181
ENSG00000213214_ILMN_28207	680	0.856327244913105	0.0164200027474457	0.119840222869163	0.00229280645001168	0.00511972302027493
ENSG00000214253_FIS1	672	0.398672065567222	0.493287256863598	0.0289384346421911	0.0357629342567044	0.0433393086702847
ENSG00000036448_MYOM2	1553	0.552600005975469	0.108981964934577	0.269920664439257	0.0532175904192998	0.0152797742313973
ENSG00000066827_ZFAT1	1311	2.51835236155025e-14	0.81215847314239	3.33176027249744e-15	0.107367450093874	0.0804740767637064
ENSG00000070718_AP3M2	681	0.6659287584774	0.034648805515566	0.279050840697777	0.0145133800443944	0.00585821526486263
ENSG00000104427_C8orf70	710	0.0085925472163059	0.000280839301208545	0.949473456583825	0.031022013234134	0.0106311436645262
ENSG00000104497_SNX16	798	0.298587862003223	0.024200885988126	0.617384433142793	0.0500299139429723	0.0097969049228861
ENSG00000104518_GSDMDC1	613	0.923257028916137	0.0169514709854924	0.0562033740871484	0.0010293639152147	0.00255876209600738
ENSG00000104687_GSR	808	0.886100203852194	0.0327046047092055	0.0754118491928199	0.00278033312772001	0.00300300911806055
ENSG00000104723_TUSC3	1482	0.811665969392985	0.0371785299003779	0.14047887013054	0.00643041788617024	0.00424621268992715
ENSG00000104763_ASAH1	1717	0.719051042536441	0.0358928527846446	0.228633277292856	0.0114076663846587	0.00501516100140008
ENSG00000136982_ILMN_3628	946	0.59178819122726	0.0972751825399654	0.25755377681656	0.0423243429514992	0.0110585064647155
ENSG00000147421_HMBOX1	952	1.33351140124638e-11	0.0408663926326505	3.11679604956899e-10	0.955160046773796	0.00397356026853999
ENSG00000147454_SLC25A37	1074	0.820779053574083	0.0323404438452491	0.137402109701722	0.005409867409759	0.00406852546918712
ENSG00000147592_LACTB2	835	0.850348691453138	0.0422665087015093	0.0976917213973024	0.00485091646268943	0.00484216198536076
ENSG00000147647_DPYS	838	0.891190306229146	0.0299067778012978	0.0733877103885254	0.00245970686819658	0.00305549871283401
ENSG00000147813_NAPRT1	613	0.271146501702739	0.00497211145741952	0.702000017671692	0.0128638106323317	0.00901755853581822
ENSG00000154319_C8orf13	1114	0.00018956270972967	0.365336164961981	0.000311149564868023	0.599630818125203	0.0345323046382193
ENSG00000156795_C8orf32	1073	0.00765647063388529	0.000498486877595131	0.869158526931275	0.0565218039416767	0.0661647116155686
ENSG00000160959_LRRC14	346	0.939548406604727	0.0126976913682656	0.0449261987357125	0.000604940212117518	0.0022227630791777
ENSG00000161016_RPL8	265	0.00154599365693703	1.58004380047826e-05	0.976781521274987	0.00997126360458701	0.0116854210254843
ENSG00000172728_FUT10	665	0.206534582156006	0.00711693525400548	0.74886709394157	0.0257933784624673	0.011688010185951
ENSG00000173566_NUDT18	1124	0.539967551033571	0.0199172103439683	0.418140314370396	0.0154169402960182	0.0065579839560462
ENSG00000176209_C8orf40	584	0.0169412011753265	0.000719764080711483	0.919647738935435	0.0390485223311614	0.0236427734773654
ENSG00000205038_PKHD1L1	690	0.000793831174521304	1.86394710954661e-05	0.926059329290276	0.0216928052636768	0.0514353948004307
ENSG00000215374_ILMN_41203	832	0.219351752022957	0.648542623982263	0.0175889024287576	0.0519413536132963	0.0625753679527262
ENSG00000054179_ENTPD2	691	6.03011904926143e-23	0.842643708665692	5.75331581216213e-24	0.080319308984967	0.0770369823493406
ENSG00000070214_SLC44A1	1016	0.826509330493423	0.0473009611155339	0.112385100510233	0.00642439626455048	0.00738021161625928
ENSG00000090054_SPTLC1	889	0.476393824468023	0.395383341648209	0.0463500585060239	0.0384248110189854	0.0434479643587593
ENSG00000106733_C9orf95	1023	0.00386586872728787	0.000263189826658098	0.921151990232156	0.0627003624405345	0.0120185887733637
ENSG00000106789_CORO2A	1120	0.843203232588134	0.0452676184700339	0.101522589185706	0.00544570980335405	0.0045608499527716
ENSG00000119314_ROD1	994	0.705713693170454	0.0348084209568323	0.240661567817252	0.0118633695942116	0.00695294846124973
ENSG00000119383_PPP2R4	728	0.877072936770021	0.0447245201913237	0.0700626295717257	0.00356812708456629	0.00457178638236293
ENSG00000119431_HDHD3	1192	0.768380227924639	0.0945890739819858	0.113215901524122	0.0139272061764873	0.0098875903927658
ENSG00000130560_UBAC1	970	1.49226788662921e-07	0.842553730552877	1.53509614741765e-08	0.0866026685619759	0.0708434363073967
ENSG00000130653_PNPLA7	590	5.54878299170543e-23	0.77538221725232	4.1506314239732e-24	0.0578337866033626	0.166783996144321
ENSG00000130956_HABP4	800	6.60207535305772e-09	0.741702632393366	1.66031111881893e-09	0.186453917256725	0.0718434420875238
ENSG00000131669_NINJ1	894	0.844216577565013	0.0649160345723508	0.0785735287127318	0.00603565336280502	0.00625820578709963
ENSG00000136861_CDK5RAP2	874	0.498326561917485	0.0183704181346145	0.459101847089804	0.0169171457382959	0.00728402711980068
ENSG00000136872_ALDOB	1145	0.818346299798198	0.0647017603280298	0.102207740813163	0.00807428646417637	0.00666991259643293
ENSG00000137054_POLR1E	981	0.617305393007144	0.0249752724883675	0.334473599761189	0.0135225890434213	0.00972314569987842
ENSG00000148290_SURF1	1107	0.474065962305065	0.0210437553486758	0.475452731535781	0.0210969733616694	0.00834057744880913
ENSG00000148296_SURF6	1117	0.649943866283587	0.0289500767004482	0.301457696635045	0.0134214302757821	0.00622693010513732
ENSG00000148384_INPP5E	802	2.94155124454306e-24	0.0411049869775877	6.8343855489206e-23	0.955027357822674	0.00386765519974032
ENSG00000156052_GNAQ	923	0.887566160479808	0.0261299846301335	0.0812658784223086	0.00238982268239579	0.00264815378535461
ENSG00000157653_C9orf43	1201	0.740316208675451	0.09107955623463	0.139279108753358	0.0171230156102352	0.0122021107263254
ENSG00000159884_CCDC107	774	0.867350930377906	0.0216511527697488	0.105687480143058	0.00263553726853393	0.00267489944075239
ENSG00000164978_NUDT2	730	0.294403713206596	0.0142473618330074	0.643532376097023	0.0311263905917842	0.0166901582715887
ENSG00000165029_ABCA1	1079	0.807909761981522	0.0453397927156602	0.133655023437195	0.0074951025353875	0.00560031933023542
ENSG00000175768_C9orf105	983	0.0389534665275483	0.00155685121886921	0.885470199533722	0.0353508738967588	0.0386686088231019
ENSG00000196152_ZNF79	737	0.136964362847863	0.00312288043211179	0.829913782560085	0.0189115100496356	0.0110874641103043
ENSG00000204001_LCN8	696	5.82502033577268e-23	0.813983388833717	5.67492225918482e-24	0.0791940585710492	0.106822552595233
